store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,banner,format,reckitt_target
ChIJUaEBYtuLAjERIQAAq6H_baE,ChIJUaEBYtuLAjERIQAAq6H_baE,Mini Big C,"0250/1, 3, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.6631553,100.899897,3.6,14,0,Active,convenience_store,0,0,FALSE,scraped,038 700 023,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.bigc.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","0250/1, 3, Tambon Sattahip, Amphoe Sattahip",Mini Big C,Mini-hypermarket chain,EXCLUDE — Direct-served (Central/BJC)
ChIJqz8B9PCLAjER9Zo_WCXPWlU,ChIJqz8B9PCLAjER9Zo_WCXPWlU,7-Eleven สาขา เทศบาลสัตหีบ (02319),"MW73+J8X, Sattahip",Sattahip District,Chon Buri,12.6641112,100.9033516,3.8,22,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","MW73+J8X, Sattahip, Sattahip District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJy2RbFAiMAjERBLBHNqtxClE,ChIJy2RbFAiMAjERBLBHNqtxClE,Lotus's,"68, 53, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.6643837,100.9033552,4,228,0,Active,convenience_store,0,0,FALSE,scraped,062 605 8239,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.lotuss.com/,0,"['supermarket', 'grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","68, 53, Tambon Sattahip, Amphoe Sattahip",Lotus's (Tesco),Hypermarket,EXCLUDE — Direct-served (CP)
ChIJzT0M01GLAjERIty5cIWScA8,ChIJzT0M01GLAjERIty5cIWScA8,7-Eleven,"MW82+37F, Sattahip",Sattahip District,Chon Buri,12.6651976,100.900669,3,5,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","MW82+37F, Sattahip, Sattahip District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJbSaqBmOLAjER3S-dpIv059o,ChIJbSaqBmOLAjER3S-dpIv059o,7-Eleven,"MW8X+VPH, Phlu Ta Luang",Sattahip District,Chon Buri,12.6671859,100.9493673,3.8,25,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","MW8X+VPH, Phlu Ta Luang, Sattahip District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJZzIOPFCLAjERjluDLRAl2zg,ChIJZzIOPFCLAjERjluDLRAl2zg,7-Eleven สาขา หมู่บ้านสามัคคี (08751),"MW8Q+G6H, Sattahip",Sattahip District,Chon Buri,12.666306,100.93812,2.9,15,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","MW8Q+G6H, Sattahip, Sattahip District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJmYdHaOT7AjERO1VWz0iyies,ChIJmYdHaOT7AjERO1VWz0iyies,7-Eleven,"M68P+4X2, ถนน เลียบชายฝั่ง",Amphoe Mueang Rayong,Chon Buri,12.665266,101.237394,4.1,10,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","M68P+4X2, ถนน เลียบชายฝั่ง, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJzyzVPmf7AjERimtpTjAqOX4,ChIJzyzVPmf7AjERimtpTjAqOX4,7-Eleven สาขา เลียบหาดแสงจันทร์ (19252),"44 ถนน เลียบชายฝั่ง, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.66528,101.2379143,4,8,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","44 ถนน เลียบชายฝั่ง, Tambon Noen Phra, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJOYguJ9MBAzER_n3lyyAZvnA,ChIJOYguJ9MBAzER_n3lyyAZvnA,ช้างชน SHOP,"39/5 Naichak-Nairai, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.6315068,101.379174,5,1,0,Active,convenience_store,0,0,FALSE,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","39/5 Naichak-Nairai, Tambon Taphong, Amphoe Mueang Rayong",Independent shop / mart,Mini-mart,TARGET — Likely independent
ChIJk35O81YBAzER0-WzbrWZjK8,ChIJk35O81YBAzER0-WzbrWZjK8,7-Eleven สาขา PTTOR สุขุมวิท-บ้านเพ (17511),"JCR8+XX4, Phe",Mueang Rayong District,Chon Buri,12.6424,101.4174637,1,2,0,Active,convenience_store,0,0,FALSE,scraped,091 001 7511,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","JCR8+XX4, Phe, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJw0dUPAABAzERb39cc-9ye_0,ChIJw0dUPAABAzERb39cc-9ye_0,7-Eleven,"JC94+V6P, Phe",Mueang Rayong District,Chon Buri,12.6197568,101.4056174,3.8,17,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","JC94+V6P, Phe, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJgTnP5bUGAzERBd9a2pqvMFY,ChIJgTnP5bUGAzERBd9a2pqvMFY,7-Eleven,"JCHQ+6JM, Phe",Mueang Rayong District,Chon Buri,12.6280839,101.4390567,4.3,12,0,Active,convenience_store,0,0,FALSE,scraped,1800 226 671,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","JCHQ+6JM, Phe, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJHdJoq8kHAzERIHnDD29FHFE,ChIJHdJoq8kHAzERIHnDD29FHFE,MA ทุกอย่าง20บาท,310/15 หมู่2 บ้านเพ,อำเภอเมือง,Chon Buri,12.6299351,101.445783,5,1,0,Active,convenience_store,0,0,FALSE,scraped,092 542 6985,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","310/15 หมู่2 บ้านเพ, อำเภอเมือง",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJvcs_JgAHAzERlf4N2gH4cMQ,ChIJvcs_JgAHAzERlf4N2gH4cMQ,7-Eleven สาขา สังกะสีบ้านเพ ระยอง (19577),"105/5 Sala Sang Ka Si, Tambon Phe",Amphoe Mueang Rayong,Chon Buri,12.6335086,101.4366268,3,8,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","105/5 Sala Sang Ka Si, Tambon Phe, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJrThEs4EHAzERTEKF96c_OgU,ChIJrThEs4EHAzERTEKF96c_OgU,7-eleven nalthip pier,"JCHR+GRG, Phe",Mueang Rayong District,Chon Buri,12.6288209,101.4420809,3.8,6,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","JCHR+GRG, Phe, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJT2dVzTQHAzERfzymFySLJfg,ChIJT2dVzTQHAzERfzymFySLJfg,WTK วัฒนานุกิจ เอ็กซ์เพลส (สาขาบ้านเพ),"161, 9 ซอย สังกะสี, บ้านเพ",Amphoe Mueang Rayong,Chon Buri,12.631952,101.4364182,3.9,23,0,Active,convenience_store,0,0,FALSE,scraped,099 248 9188,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 8:00 PM | Saturday: 7:30 AM – 8:00 PM | Sunday: 7:30 AM – 8:00 PM,https://www.facebook.com/wattananukit.express/,0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'store', 'point_of_interest', 'establishment']","161, 9 ซอย สังกะสี, บ้านเพ, Amphoe Mueang Rayong",WTK Wathananukit,Regional supermarket,TARGET — Regional chain (verify if direct)
ChIJO8NcUgABAzERzp4fcJ0MU-E,ChIJO8NcUgABAzERzp4fcJ0MU-E,7-Eleven,"JCGJ+68F, 18, Tambon Phe",Amphoe Mueang Rayong,Chon Buri,12.6255667,101.4307884,5,1,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","JCGJ+68F, 18, Tambon Phe, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJoVtugOH9AjERz9Im6udvmbw,ChIJoVtugOH9AjERz9Im6udvmbw,7-Eleven สาขา ปากน้ำระยอง (01598),M76C+MC2,Mueang Rayong District,Chon Buri,12.6616488,101.2710183,3,1,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","M76C+MC2, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJK6e8TBz9AjERo1uvb5SVG_k,ChIJK6e8TBz9AjERo1uvb5SVG_k,7-Eleven,M77C+PVV,Mueang Rayong District,Chon Buri,12.6648033,101.2718352,4,10,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","M77C+PVV, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJG3AaYlX9AjERdupYHK0WleU,ChIJG3AaYlX9AjERdupYHK0WleU,7-Eleven สาขา หมู่บ้านศรุตา (10672),M79Q+647,Mueang Rayong District,Chon Buri,12.6680494,101.2877818,3.5,4,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","M79Q+647, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJSztDZf39AjERU-tN88pcxrE,ChIJSztDZf39AjERU-tN88pcxrE,7-Eleven,"M83M+WGF, Taphong",Mueang Rayong District,Chon Buri,12.6548008,101.3337895,4,1,0,Active,convenience_store,0,0,FALSE,scraped,1800 226 671,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","M83M+WGF, Taphong, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJVeGI7YcBAzERoxcGpyIndmw,ChIJVeGI7YcBAzERoxcGpyIndmw,7-Eleven,"76, 6 ทางหลวงชนบท รย.1001, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.6446253,101.3456258,4.6,7,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","76, 6 ทางหลวงชนบท รย.1001, Tambon Taphong, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJW7_GPwABAzERxwDPcjIqMYo,ChIJW7_GPwABAzERxwDPcjIqMYo,7-Eleven,"ถนนหลังตลาดตะพง, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.6476189,101.3503023,4.8,5,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","ถนนหลังตลาดตะพง, Tambon Taphong, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJQ9wlkAABAzER7l-4jpBUO2c,ChIJQ9wlkAABAzER7l-4jpBUO2c,7-Eleven สาขา PTTOR ตลาดตะพง (ระยอง) (09365),"3, เลขที่ 56 หมู่ 10 Sukhumvit Road, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.6441136,101.3524081,5,3,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","3, เลขที่ 56 หมู่ 10 Sukhumvit Road, Tambon Taphong, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJ_9A1Tj79AjERBxI6IxPbUp4,ChIJ_9A1Tj79AjERBxI6IxPbUp4,Shell,"A, 152/55 M.6 152/55 M. 6 T.TAPONG",MUEANG,Chon Buri,12.656052,101.333393,4.6,47,0,Active,convenience_store,0,0,FALSE,scraped,094 649 6635,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/th/fuel/12651566-co-perfect-wheel-tapong-ryg,0,"['gas_station', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","A, 152/55 M.6 152/55 M. 6 T.TAPONG, MUEANG",Shell,Gas station / Shell Select,EXCLUDE — Gas station
ChIJ_1pNlOP9AjERuNlz_s5DB6s,ChIJ_1pNlOP9AjERuNlz_s5DB6s,PTT,"149, 5 Sukhumvit Road, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.658571,101.3275531,4.1,256,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.pttrm.com/,0,"['gas_station', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","149, 5 Sukhumvit Road, Tambon Taphong, Amphoe Mueang Rayong",PTT Station,Gas station,EXCLUDE — Gas station
ChIJRZUcTegBAzERS3ghU5HP4b8,ChIJRZUcTegBAzERS3ghU5HP4b8,7-Eleven,"J9H2+5M9, Taphong",Mueang Rayong District,Chon Buri,12.6280493,101.3522985,3,9,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","J9H2+5M9, Taphong, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJv8OThCf9AjERFoKLmW9Y1mU,ChIJv8OThCf9AjERFoKLmW9Y1mU,7-Eleven สาขา PTTOR LPG บ้านปลวกเกตุ (05524),"M86C+76H, Sukhumvit Road, Tambon Taphong",Amphoe Mueang Rayong,Chon Buri,12.6606895,101.3206142,4.3,6,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","M86C+76H, Sukhumvit Road, Tambon Taphong, Amphoe Mueang Rayong",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
ChIJvapuggsGAzERd0vTrEZPvDM,ChIJvapuggsGAzERd0vTrEZPvDM,7-Eleven,"JGR4+M2R, Mueang Klaeng",Mueang Rayong District,Chon Buri,12.6417279,101.5050175,4,150,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","JGR4+M2R, Mueang Klaeng, Mueang Rayong District",7-Eleven,Convenience chain,EXCLUDE — Direct-served convenience chain (CP All)
