store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
700_T090,TITI MINI MARKET,"NO.137   JALAN BESAR, MAHFONG 71650 TIT  NSDK",-,,Others,CENTRAL,CENTRAL,2.999008894,102.0779495,SPV,605.35,8.6,33060,COMRB17,,,,,,,,
700_T094,TQ BESTARI ENTERPRISE,"NO 6   KG MENGKAN, 71600 KUALA KLAWANG",71600,NEGERI SEMBILAN D.K.,Others,CENTRAL,CENTRAL,2.944170237,102.0648346,SPV,2456.16,11,33060,COMRB17,,,,,,,,
700_T105,22 MART SND BHD,"NO.10-11 A JALAN U A 1, TAMAN DATO UNDANG ABDULLAH",71600,KUALA KLAWANG,Others,CENTRAL,CENTRAL,2.933373928,102.0654602,SPV,8264.81,14.6,33060,COMRB17,,,,,,,,
700_U010,U FATT MINI MART,"NO. 1 JALAN 1 DESA PELANGI, LENGGENG 71700 MANTIN NSDK.",-,,Others,CENTRAL,CENTRAL,2.83106757,101.8970061,SPV,745,5.8,33060,COMRB17,,,,,,,,
700_V011,VISHNU MOHAN MINIMARKET,"BATU 1/2  JALAN SEREMBAN, NO 6  TAMAN SEJAHTERA",-,71000 PORT DICKSON.,Others,CENTRAL,CENTRAL,2.526119232,101.792511,SPV,426.74,8.2,33060,COMRB13,,,,,,,,
700_V015,VAASHINI ENTERPRISE,"NO. A13  LOT 5738 TMN PANTAI MAS, BT 2 1/2   JLN SEREMBAN.",71000,SEREMBAN,Others,CENTRAL,CENTRAL,2.5552423,101.8066483,SPV,2015.62,14.8,33060,COMRB13,,,,,,,,
700_W002,WAN CHOON TONG TRADING S/B,"12  JLN DATO' BANDAR TUNGGAL, 70000 SEREMBAN  NSDK.",70000,,Others,CENTRAL,CENTRAL,2.728571653,101.9377289,CMH,867.08,3,33060,COMRB17,,,,,,,,
700_W004,PERNIAGAAN WAN FOONG,"NO. 2802  JALAN SJ 3/1A, TAMAN SEREMBAN JAYA",-,70450 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.681795597,101.9727173,CMH,850.44,4,33060,COMRB16,,,,,,,,
700_W009,WAARI STORE,"NO. 2 GERAI RUMAH RAKYAT, 71150 LINGGI NSDK.",71150,,Others,CENTRAL,CENTRAL,2.497401714,102.0025635,SPV,397.71,7.8,33060,COMRB13,,,,,,,,
700_W028,KEDAI BORONG WAJAS'BAN JAYA,"3948-3949   JALAN SJ 8/4B, SEREMBAN JAYA",-,70450 SEREMBAN. NSDK,Others,CENTRAL,CENTRAL,2.675190926,101.9781342,WHS,2194.9,1.2,33060,COMRB16,,,,,,,,
700_Y001,YIN FOH MEDICINE STORE (BR),"6  JALAN DATO BANDAR TUNGGAL, 70000 SEREMBAN  NSDK.",70000,,Others,CENTRAL,CENTRAL,2.729052782,101.9378052,CMH,545.48,3.6,33060,COMRB16,,,,,,,,
700_Y004,YEE ANN TRADING,"NO. 3713/148  TAMAN PASIR MAS, 71200 RANTAU  NSDK.",71200,,Others,CENTRAL,CENTRAL,2.587620735,101.9614563,SPV,197.92,6.4,33060,COMRB13,,,,,,,,
700_Y005,YIN ONN MEDICAL HALL,"NO. 305  TAMAN YOON FOOK, JALAN TAMPIN  NSDK.",-,,Others,CENTRAL,CENTRAL,2.70046711,101.9627228,CMH,232.8,5.4,33060,COMRB16,,,,,,,,
700_Y011,YEE ONN TONG,"NO. 76  MAIN ROAD TITI, JELEBU  NSDK.",-,,Others,CENTRAL,CENTRAL,2.997274876,102.0760956,CMH,2013.68,7.2,33060,COMRB17,,,,,,,,
700_Y014,YEW LEE LENGGENG,"NO 7   JALAN BESAR, LENGGENG .",71750,,Others,CENTRAL,CENTRAL,2.855370522,101.9420013,SPV,453.53,5.4,33060,COMRB17,,,,,,,,
700_Y020,Y.L. SEREMBAN TRADING S/B,"NO. 18 JLN LOMBONG EMAS 13, KAWASAN PERINDUSTRIAN RINGAN",70200,JALAN TUN DR. ISMAIL,Others,CENTRAL,CENTRAL,,,WHS,71843.89,3.6,33060,COMRB07,,,,,,,,
700_Y025,YAN SEW TRADING AND M/H S/B,"LOT 1184 BATU 2, JALAN TAMPIN GEMAS.",73400,NSDK,Others,CENTRAL,CENTRAL,,,WHS,32137.38,6.6,33060,COMRB07,,,,,,,,
700_Y028,KEDAI UBAT CYH YIN FOH (700-K438),"NO 37,JALAN SIOW LOONG HIN,, BANDAR SEREMBAN,NSDK",70000,,Others,CENTRAL,CENTRAL,2.728629351,101.9388504,CMH,9975.5,6.2,33060,COMRB16,,,,,,,,
700_Y040,KEDAI RUNCIT YUNG SHIN,"50, JALAN TERIANG,, PETALING JELEBU",-,71600 NSDK,Others,CENTRAL,CENTRAL,2.949410677,102.0587158,SPV,1190.63,9.6,33060,COMRB17,,,,,,,,
700_Y043,SHAHAYA ENTERPRISEAMPANGAN,"BLOCK D-7 RUMAH PANGSA PAROI, LOT 20280 MUKIM AMPANGAN",-,70400 S'BAN NSDK,Others,CENTRAL,CENTRAL,2.719944,101.991951,SPV,1200.2,9.2,33060,COMRB16,,,,,,,,
700_Y048,KEDAI YUN LOONG,"35  KG. BARU AIR HITAM, 72120 BAHAU",72120,,Others,CENTRAL,CENTRAL,2.928814888,102.3763046,SPV,4307,8.2,33060,COMRB12,,,,,,,,
700_Y053,YEN FOH ENTERPRISE,"NO.11 PERSIARAN MERPATI 1, TAMAN MERPATI",-,OFF JALAN TAMPIN,Others,CENTRAL,CENTRAL,2.690773726,101.9655151,CMH,1159.44,6.8,33060,COMRB16,,,,,,,,
700_Y057,YAKIN MAJU PERUNCIT &PEMBORONG SDN BHD,NO 15-16 JALAN NERINGIN 2,72200,,Others,CENTRAL,CENTRAL,2.830786705,102.3171997,WHS,-474.85,2.4,33060,COMRB12,,,,,,,,
700_Y065,ANM LUMIERE ENTERPRISE -A143,"NO. 250  BLOCK C 15, FELDA LUI TIMUR",72120,,Others,CENTRAL,CENTRAL,3.065069199,102.4128036,SPV,913.02,10.2,33060,COMRB12,,,,,,,,
700_Z002,ZHONG YANG TRADING,"A-12  KAMPUNG BAHRU RAHANG, 70450 SEREMBAN  NSDK.",70450,,Others,CENTRAL,CENTRAL,2.696576595,101.9650803,SPV,386.34,8.8,33060,COMRB13,,,,,,,,
700_Z004,ZHNG MINI MARKET (700-Z029),"NO. 42  PEKAN ROMPIN, 73500 ROMPIN  NSDK.",73500,,Others,CENTRAL,CENTRAL,2.705617905,102.5030518,SPV,381.84,5,33060,COMRB12,,,,,,,,
COM700_A114,PASAR MINI AST,167  TAMAN AST,70200,SEREMBAN,Others,CENTRAL,CENTRAL,2.725150108,101.9285126,SPV,794.34,4.8,33060,COMRB17,,,,,,,,
COM700_B092,BANG SHENG TRADING,"LOT A3,A7,A11,A15,A19,A23,A27,A31,A35, BLOCK A  PASAR BORONG NILAI 3",71800,NILAI,Others,CENTRAL,CENTRAL,2.853023529,101.7998352,WHS,12023.29,2.2,33060,COMRB17,,,,,,,,
COM700_E044,EMELIA SUAIB SERVICE STATION SDN BHD (700-E057),"PETRONAS, LOT A,LOT 9359 HS(D) 119818,",70300,"BANDAR SEREMBAN 2,MUKIM RASAH,",Others,CENTRAL,CENTRAL,2.682004929,101.9029236,PMS,290.62,5.8,33060,COMRB10,,,,,,,,
COM700_F084,FULLY STORE,52  JALAN BESAR   PASIR PANJANG,71250,PD,Others,CENTRAL,CENTRAL,2.427086115,101.9311981,SPV,1301.15,9.8,33060,COMRB13,,,,,,,,
COM700_G069,GROCER ROSWEL RESOURCES SDN BHD,"LOT UG-003 UNIVILLAGE CLUBHOUSE, PANGSAPURI UNIVILLAGE  JALAN UNIVILLAGE",43500,SEMENYIH,Others,CENTRAL,CENTRAL,2.943526745,101.8718338,SPV,6205.43,26.6,33060,COMRB17,,,,,,,,
COM700_H126,HENTIAN GEMILANG ENTERPRISE(PETRON),"LOT 2378 KM 271.5 LEBUHRAYA, KUALA.LUMPUR - SEREMBAN (ARAH UTARA)MUKIM LABU",71900,SEREMBAN,Others,CENTRAL,CENTRAL,2.754909992,101.8530655,PMS,912.89,2.8,33060,COMRB10,,,,,,,,
COM700_K088,KIM SINS ENTERPRISE,"NO. 10  JALAN BESAR, 71750 LENGGENG  NSDK.",71750,,Others,CENTRAL,CENTRAL,2.855638981,101.9419022,SPV,624.31,7.6,33060,COMRB17,,,,,,,,
COM700_K169,KEDAI RUNCIT FORHIN PERTANG,"NO. 9  & 10  JALAN BESAR PERTANG, SIMPANG PERTANG",72300,SIMPANG PERTANG,Others,CENTRAL,CENTRAL,2.960819483,102.2192841,SPV,6815.12,11.4,33060,COMRB12,,,,,,,,
COM700_K173,KEDAI UBAT CHOO SAN WHO,"NO. 70  JLN PASAR BESAR LUKUT, 71010 LUKUT  PORT DICKSON",71010,NEGERI SEMBILAN DARUL KHUSUS.,Others,CENTRAL,CENTRAL,2.566352606,101.8280106,CMH,879.72,6.8,33060,COMRB13,,,,,,,,
COM700_K382,LEXIS HIBISCUS PORT DICKSON,"KL METRO SDN BHD, BT12   JALAN PANTAI",71250,PASIR PANJANG,Others,CENTRAL,CENTRAL,2.418750763,101.8742828,OTH,0,0,33060,COMRB13,,,,,,,,
COM700_M084,MINI MARKET GATCO R&C,"LOT 2241-2242 SERAMPANG INDAH, BANDAR BARU SERTING",72120,SERTING,Others,CENTRAL,CENTRAL,3.0060184,102.4427948,SPV,1258.93,6.4,33060,COMRB12,,,,,,,,
COM700_M191,MK KASSIM ENTERPRISE,KAMPUNG MANTIN DALAM,71700,SEREMBAN,Others,CENTRAL,CENTRAL,2.816423655,101.8882141,SPV,813.54,4.2,33060,COMRB17,,,,,,,,
COM700_N069,PASARAYA MOHAMEDIYAH (700-P580),"A1-G-04& G-05 BLOCK CYCAS, TAMAN DESA PALMA",71800,BANDAR BARU NILAI,Others,CENTRAL,CENTRAL,2.812826633,101.7605896,SPV,465.55,11.2,33060,COMRB10,,,,,,,,
COM700_N073,NZ NEWS & CONVENIENCE (NZ-NO.31),"NO.31 JLN UTL 4, BANDAR UNIVERSITI TEKNOLOGI LAGENDA",71700,MANTIN,Others,CENTRAL,CENTRAL,2.821153879,101.8704453,SPV,3179.53,15.4,33060,COMRB17,,,,,,,,
COM700_P028,PERNIAGAAN YEA FU,"NO. 4257 JALAN BESAR, TAMAN BUKIT PELANDOK",71960,PORT DICKSON,Others,CENTRAL,CENTRAL,2.647033453,101.7468491,CMH,1557.1,3,33060,COMRB10,,,,,,,,
COM700_P441,MUSTAQEEM ROSLI TRADING (700-M237),"NO2  TINGKAT BAWAH, JALAN TAMAN AMPANG TINGGI 1/1  TAMAN AMPANG TINGGI",72000,KUALA PILAH,Others,CENTRAL,CENTRAL,2.735194206,102.2289963,SPV,3025.53,11,33060,COMRB12,,,,,,,,
COM700_P487,PASARAYA MILLENNIUM (MANTIN) SDN BHD,3G5G JALAN BESAR MANTIN,71700,MANTIN,Others,CENTRAL,CENTRAL,2.827287,101.881063,SPV,4218.09,19.2,33060,COMRB17,,,,,,,,
COM700_P509,TK LOGES ENTERPRISE (700-T142),"NO 11 TAMAN INDAH, JLN GUNDOR BATU 2",71400,PEDAS,Others,CENTRAL,CENTRAL,2.587076426,102.049263,SPV,188.55,9,33060,COMRB16,,,,,,,,
COM700_P525,PERNIAGAAN RUNCIT BAN LIN,"NO 313  TAMAN SURIA, JALAN TUN DR.ISMAIL",70200,SEREMBAN,Others,CENTRAL,CENTRAL,2.739130735,101.9257355,CMH,1879.77,9.4,33060,COMRB16,,,,,,,,
COM700_P526,PD HING HING ENTERPRISE,NO 16  JALAN RAJA AMAN SHAH,71000,PORT DICKSON,Others,CENTRAL,CENTRAL,2.522709131,101.7954941,SPV,539.92,8.2,33060,COMRB13,,,,,,,,
COM700_S169,SHU BEE ENTERPRISE,"NO. 31&32  TAMAN REMBAU JAYA, CHEMBONG",71300,REMBAU,Others,CENTRAL,CENTRAL,2.593941689,102.0783386,SPV,328.99,6.6,33060,COMRB16,,,,,,,,
COM700_S439,DE AYAHANDA STORE (700-D012),"NO. 2 TAPAK KOPERASI, FELDA PALONG 7",73470,GEMAS,Others,CENTRAL,CENTRAL,2.822553,102.670897,SPV,1599.17,12,33060,COMRB12,,,,,,,,
COM700_S441,SAIBATUL NAJIHA MINI MARKET,"LOT 2239/2240, KAMPUNG SERAMPANG INDAH",72120,BANDAR SERI JEMPOL,Others,CENTRAL,CENTRAL,3.006015062,102.4428253,SPV,256,7.4,33060,COMRB12,,,,,,,,
COM700_V017,VETRI SUPERMARKET,NO 4799  TAMAN DESA PUTERI,72100,BAHAU,Others,CENTRAL,CENTRAL,2.785187006,102.4232254,SPV,959.25,7.6,33060,COMRB12,,,,,,,,
COM700_W046,WARISAN ULONG MUSHROOM,"NO.2  RUMAH CENDAWAN, FELDA PASOH 1",72300,SIMPANG PERTANG,Others,CENTRAL,CENTRAL,3.012483358,102.2700424,SPV,3942.08,16,33060,COMRB12,,,,,,,,
COM700_Y067,YPC MINI MARKET,"PT 7562   JALAN BBN  4/1A, DESA JASMINE",71800,BANDAR BARU NILAI,Others,CENTRAL,CENTRAL,2.812020779,101.801506,SPV,933.45,5.8,33060,COMRB10,,,,,,,,
COM700_Z006,ZAI FATT TRADING,NO. 477 JALAN PASAR,43950,SEPANG,Others,CENTRAL,CENTRAL,2.643166691,101.7160551,SPV,270.78,7.6,33060,COMRB10,,,,,,,,
CT0000000001,SIN SENG HIN(700_S406),NO.108 JALAN BESAR TANJONG IPOH,72000,KUALA PILAH,Others,CENTRAL,CENTRAL,2.740941763,102.1859894,SPV,198.75,3.6,33060,COMRB12,,,,,,,,
CT0000000265,CHOP HUP HIN-LENGGENG(700_C020),"NO. 6  JLN BESAR, ULU BERANANG",71750,LENGGENG,Others,CENTRAL,CENTRAL,2.895089865,101.9276047,SPV,465.87,5.2,33060,COMRB17,,,,,,,,
CT0000000283,FS FAMILY STORE SDN BHD(700_F087),NO.280  JALAN TUN DR. ISMAIL,70200,SEREMBAN,FS,CENTRAL,CENTRAL,2.738939285,101.926178,SMT,129308.54,55,33060,COMRB13,,,,,,,,
CT0000000368,ENG SOON -CATLEX -S'BAN(700-E020),"JALAN TUN DR. ISMAIL, 70200 SEREMBAN NSDK.",70200,,Others,CENTRAL,CENTRAL,2.739799023,101.9251938,PMS,450.85,1.6,33060,COMRB17,,,,,,,,
CT0000000410,SIN GUAN CHUAN MINI MARKET(700_S399),"NO.3 TAMAN ANEKA BATU 9 1/2, JALAN PANTAI SI RUSA",71050,TELUK KEMANG,Others,CENTRAL,CENTRAL,2.430338144,101.8633804,SPV,352.91,7,33060,COMRB13,,,,,,,,
CT0000000485,FRESH HOUZ ENTERPRISE(700-F088),"LOT 3356/31 TMN SIRUSA JAYA BATU 6, JLN PANTAI",71050,PORT DICKSON,Others,CENTRAL,CENTRAL,2.47567128,101.8564686,SPV,884.88,5.4,33060,COMRB13,,,,,,,,
CT0000000488,PEMBORONG HENG HUP(700-P444),"20  JLN PASAR BARU PORT DICKSON, OFF JALAN LAMA",71000,PORT DICKSON,Others,CENTRAL,CENTRAL,2.526468515,101.797699,SPV,366.3,9,33060,COMRB13,,,,,,,,
CT0000000489,ZUE BIZ ENTERPRISE(700-Z024),"STESEN MINYAK PETRONAS, LOT PT 10841 & 10842 JALAN S2/81 MUKIM RASAH",70300,SEREMBAN 2,Others,CENTRAL,CENTRAL,2.694333315,101.9171677,PMS,177.17,3.6,33060,COMRB10,,,,,,,,
CT0000000497,PEMBORONG BARANG RUNCIT HUP SOON(700-H071),"NO.771 JLN NILAI 3/4, KAWASAN PERINDUSTRIAN NILAI 3",71800,NILAI,Others,CENTRAL,CENTRAL,2.854720116,101.7990112,WHS,-4670.13,2,33060,COMRB10,,,,,,,,
CT0000000547,SALAM @ENSTEK MINI MART(700-S354),"LOT 5&6 VILLAGE@ENSTEK, BANDAR ENSTEK",71760,NILAI,Others,CENTRAL,CENTRAL,2.761893272,101.7633209,SPV,297.77,8.4,33060,COMRB10,,,,,,,,
CT0000000912,KEDAI UBAT BAN YIN TONG(700-K381),"NO.13-D&E, JALAN DATO BANDAR TUNGGAL",70000,SEREMBAN,Others,CENTRAL,CENTRAL,2.724476337,101.9388504,CMH,446.53,2.2,33060,COMRB16,,,,,,,,
CT0000000957,BAHAU ZEMART SDN BHD(700-B107),"PUSAT PERNIAGAAN KIARA, NO.98  JALAN KIARA 2",72100,BAHAU,ZEMART,CENTRAL,CENTRAL,2.810888529,102.3952026,SMT,153216.2,78.8,33060,COMRB12,,,,,,,,
CT3211004864,HOCK HIN LABU ENTERPRISE(700-H127),NO.72 JALAN BESAR BATU 10 LABU,71900,SEREMBAN,Others,CENTRAL,CENTRAL,2.754516602,101.824173,SPV,288.83,3.2,33060,COMRB10,,,,,,,,
CT3211004865,FS FAMILY STORE SDN BHD(REMBAU)(700-F090),"NO.4  JALAN RS 1, REMBAU SENTRAL",71309,SEREMBAN,FS,CENTRAL,CENTRAL,2.588899851,102.0987778,SMT,88353.08,30.8,33060,COMRB16,,,,,,,,
CT3211004992,22 MART SDN BHD (700-T118),"NO.772-774  JALAN NUSARI AMAN 3/1, MEDAN NUSARI 71950 BANDAR SRI SENDAYAN",71950,SENDAYAN,Others,CENTRAL,CENTRAL,2.659113407,101.877449,SPV,3973.23,13.6,33060,COMRB10,,,,,,,,
CT3211006123,NUR MINI MARKET (700_N094),"NO.E2  SERTING HILIR KOMPLEKS, 72100 BANDAR SRI JEMPOL.",72100,NSDK,Others,CENTRAL,CENTRAL,2.947688341,102.4927139,SPV,3699.05,17.6,33060,COMRB12,,,,,,,,
CT3211007362,ZULFAHIDA ENTERPRISE(700-Z030),"298 FELDA PASOH 4, 72300 SIMPANG PERTANG.",72300,SIMPANG PERTANG.,Others,CENTRAL,CENTRAL,3.011955023,102.298111,SPV,1001.4,13.2,33060,COMRB12,,,,,,,,
CT3211007363,NIVASH ENTERPRISE-N096,"GERAI NO.2   JALAN BESAH  AYER HITAM, 72120 BANDAR SERI JEMPOL.NSDK",72120,JEMPOL,Others,CENTRAL,CENTRAL,2.945281744,102.384697,SPV,2019.18,8.6,33060,COMRB12,,,,,,,,
CT3211007364,SHC VALUE MART (700-S487),"NO 13,JALAN BESAR,, 71600 KUALA KLAWANG,NSDK",71800,,Others,CENTRAL,CENTRAL,2.939718962,102.0705185,SPV,1000.33,7.6,33060,COMRB17,,,,,,,,
CT3211007366,TAKRIF OPTIMUM SDN BHD-T126,"PT 10871 PERSIARAN 1 SENDAYAN UTAMA, PUSAT DAGANGAN SENDAYAN",71950,BANDAR SRI SENDAYAN,Others,CENTRAL,CENTRAL,2.679500103,101.8635101,SPV,929.26,5.6,33060,COMRB10,,,,,,,,
CT3211007370,SHIN KONG LEE TRADING ( 700-S480 ),"NO 15,JALAN BESAR BUKIT PELANDOK,TAMAN, KEKWA,71960 PORT DICKSON,NSDK",71960,,Others,CENTRAL,CENTRAL,2.647817,101.746959,SPV,1733.99,6.2,33060,COMRB10,,,,,,,,
CT3211007403,CHOON SENG PASAR MINI -700_C110,"NO. 15  JALAN BESAR, 71400 PEDAS  NSDK.",71400,,Others,CENTRAL,CENTRAL,2.621702671,102.05793,SPV,1529.51,10,33060,COMRB16,,,,,,,,
CT3211007404,K INDERA CASH & CARRY-700-K425,"PT4112 26 LRG MATAHARI 1/1, TAMAN MATAHARI HEIGHTS",70450,70450 SENAWANG   NSDK,Others,CENTRAL,CENTRAL,2.70822835,101.993309,OTH,182.82,3.8,33060,COMRB16,,,,,,,,
CT3211007405,FAHALIFF ENTERPRISE-700_F089,"LOT 1  (PT 3650)  JALAN NILAI 7/2, KAWASAN PERINDUSTRIAN NILAI 7",71800,71800 NILAI. N.SEMBILAN.,Others,CENTRAL,CENTRAL,2.848409891,101.8147812,SPV,1795.69,6.8,33060,COMRB17,,,,,,,,
CT3211007422,ISZ MINI MARKET (700-I028),"NO.5 KALAN PEDAS INDAH 1, TAMAN PEDAS INDAH",71400,PEDAS  NSDK,Others,CENTRAL,CENTRAL,2.587045908,102.0490494,SPV,745.24,10.2,33060,COMRB16,,,,,,,,
CT3211007423,KEDAI RUNCIT HAJI MOHAMAD (700-H132),"NO. 2 JALAN ANDALAS UTAMA, TAMAN ANDALAS",71700,MANTIN,Others,CENTRAL,CENTRAL,2.815459013,101.8918839,SPV,-774.96,4.8,33060,COMRB17,,,,,,,,
CT3211007424,KEDAI UBAT XIN HONG (700-X006),"NO.152   JALAN YAM TUAN RADEN, 72000 KUALA PILAH",72000,,Others,CENTRAL,CENTRAL,2.740264893,102.2481461,CMH,7207.84,9.4,33060,COMRB12,,,,,,,,
CT3211007469,AMINUR NASRINE TRADING (M) SDN BHD,"LOT 404  TAMAN BUKIT CHEDANG, 70300 SEREMBAN   NSDK",70300,,Others,CENTRAL,CENTRAL,2.69562006,101.929985,SPV,323.41,7,33060,COMRB10,,,,,,,,
CT3211007470,THYE HOE TANG-700-T015,"NO 127  JALAN MEWAH, 72100 BAHAU  NSDK.",72100,,Others,CENTRAL,CENTRAL,2.808163643,102.401268,CMH,2956.02,9.4,33060,COMRB12,,,,,,,,
CT3211007519,VEN MART TRADING(700-V025),"PT986  JALAN SEREMBAN BATU 2, TAMAN SERAYA  71000 PORT DICKSON.NSDK",71000,PORT DICKSON,Others,CENTRAL,CENTRAL,2.547052383,101.8026352,SPV,375.41,7.2,33060,COMRB13,,,,,,,,
CT3211007521,VEN MART TRADING ( 700-V024 ),"NO 11  TAMAN INDAH JAYA  LUKUT, 71010 PORT DICKSON.",71010,N.SEMBILAN.,Others,CENTRAL,CENTRAL,2.573409319,101.8329163,SPV,261.13,6.6,33060,COMRB13,,,,,,,,
CT3211007624,RITHIKAA FRESH MART (M) SDN BHD (700-R244)),"NO 711,712,713 & 714,JALAN MERAK 16,, TAMAN THIVY JAYA",70300,70300 SEREMBAN. NSDK,Others,CENTRAL,CENTRAL,2.68900156,101.9427414,SPV,4948.61,11.4,33060,COMRB13,,,,,,,,
CT3211007625,ULAC RESOURCES SDN BHD (700-U016),"LK 4G-02/01-02  JALAN LAMAN, KOMERSIAL ARECA",71800,BANDAR BARU NILAI,Others,CENTRAL,CENTRAL,2.818448305,101.7944183,SPV,1353.97,8.8,33060,COMRB10,,,,,,,,
CT3211007627,YOON CHEE SANG SOON YOONG MEDICAL HALL(700-Y060),"NO.105 JALAN MEWAH, 72100 BAHAU NSDK",72100,BAHAU,Others,CENTRAL,CENTRAL,2.811048746,102.4016342,CMH,978.17,4.2,33060,COMRB12,,,,,,,,
CT3211007628,WIN YAN ENTERPRISE (700-W052),"NO.12 JLN HELANG, TMN SRI PERTANG",72300,72300 SIMPANG PERTANG,Others,CENTRAL,CENTRAL,2.945268393,102.2561798,SPV,3542.04,8.6,33060,COMRB12,,,,,,,,
CT3211007635,KUAN FOOD AND HERBS ENTERPRISE ( 700-K413 ),"62A   GROUND FLOOR   LORONG HARUAN 5/3, OAKLAND COMMERCE SQUARE",70300,OAKLAND,Others,CENTRAL,CENTRAL,2.704661608,101.9176407,CMH,233.98,4.2,33060,COMRB10,,,,,,,,
CT3211007655,KEDAI UBAT CINA YAN YAN (700-K412),"240  JALAN TUANKU ANTAH, 70100 SEREMBAN . NSDK",70100,,Others,CENTRAL,CENTRAL,2.704228,101.952602,CMH,795.18,5.8,33060,COMRB17,,,,,,,,
CT3211007656,WAN SAN MEDICINE SHOP (700-K073),"NO. 43  LORONG 3, TAMAN ACBE",72100,72100 BAHAU  NSDK.,Others,CENTRAL,CENTRAL,2.807604551,102.393631,CMH,19.24,0.8,33060,COMRB12,,,,,,,,
CT3211007657,KEDAI UBAT XIN LIANG (700-K084),"NO. 47  JALAN MAHLIGA, 72100 BAHAU  NSDK.",72100,,Others,CENTRAL,CENTRAL,2.809748411,102.4027328,CMH,80.59,2,33060,COMRB12,,,,,,,,
CT3211007714,KEDAI RUNCIT AA SMART (700-K083),"NO 113 GF,JALAN KOMERSIAL SAUJANA 3,, PUSAT KOMERSIAL SAUJANA SEREMBAN 2 HEIGHT",70300,"70300 SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.708410025,101.8876572,SPV,7545.57,23,33060,COMRB10,,,,,,,,
CT3211007728,VALLI GROUP SDN BHD - 700-V027,"NO 20 & 21,JALAN MERANTI 2,TAMAN MERANTI,, 72100 BAHAU,NEGERI SEMBILAN",72100,,Others,CENTRAL,CENTRAL,2.806242943,102.397438,SPV,2361.39,11.4,33060,COMRB12,,,,,,,,
CT3211007742,SENAWANG ZEMART SDN BHD (700-S463),"LOT PT 6721, PERSIARAN BUNGA TANJUNG 2,, SENAWANG INDUSTRIAL PARK,",70450,70450 SEREMBAN. N.S.D.K,ZEMART,CENTRAL,CENTRAL,2.705830097,101.9955673,SMT,166561.06,74.4,33060,COMRB13,,,,,,,,
CT3211007799,FM WHOLESALE MART SDN BHD (700-F099),"PT 32804, JALAN DELIMA,, NILAI 3 ,71800 NILAI. NSDK",71800,,Others,CENTRAL,CENTRAL,2.852983236,101.8115845,SPV,254.6,6.4,33060,COMRB17,,,,,,,,
CT3211007852,PASAR MINI GNR (700-P578),"NO 217G,JALAN BESAR TAMAN BUNGA RAYA,, 71700 MANTIN,NSDK",71700,,Others,CENTRAL,CENTRAL,2.819359,101.902747,SPV,2062.13,7.6,33060,COMRB17,,,,,,,,
CT3211007857,HASIL LAUT SEONG KEE SDN BHD(700-H060),"PT 4955 JALAN TS 2/1,TAMAN SEMARAK II,, 71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.81750989,101.8147202,SPV,705.62,7.8,33060,COMRB10,,,,,,,,
CT3211007859,RUBINA HAJA ENTERPRISE (700-R229),"NO. E-3A, TAMAN BUKIT INAI,, BATANG BENAR,71700 MANTIN, NSDK",71700,,Others,CENTRAL,CENTRAL,2.845619917,101.8276215,SPV,406,3.2,33060,COMRB17,,,,,,,,
CT3211007878,MANTAU MINI MART (700-M217),"NO.7 , JALAN MANTAU INDAH 1,, TAMAN MANTAU INDAH,",70300,70300 SEREMBAN. NSDK,Others,CENTRAL,CENTRAL,2.704649925,101.8802261,SPV,236.6,7.2,33060,COMRB10,,,,,,,,
CT3211007880,BINA SEJAHTERA MAJU (700-B118),"NO 950-951 JALAN S2 FF22,, GARDEN HOMES SEREMBAN 2 ,",70300,NEGERI SEMBILAN,Others,CENTRAL,CENTRAL,2.684491634,101.905159,SPV,346.26,8.8,33060,COMRB10,,,,,,,,
CT3211007883,D1 RETAIL SDN BHD (700-D005),"LK-01-06,LAMAN KOMERSIL ARECA,PUTRA, NILAI,71800 NILAI,NEGERI SEMBILAN",71800,,Others,CENTRAL,CENTRAL,2.811700106,101.7576065,SPV,246.56,6.4,33060,COMRB10,,,,,,,,
CT3211007886,GAN KEE JAYA (M) SDN BHD (700-G083),"NO 56 & 57,JALAN MAWAR 1,PUSAT PERNIAGAAN, BAHAU,72100 BAHAU NSDK",72100,,Others,CENTRAL,CENTRAL,2.806334972,102.4007111,WHS,12639.34,2,33060,COMRB12,,,,,,,,
CT3211007887,KEDAI RUNCIT BALYAN (700-B116),"NO 4.JALAN BESAR PEKAN,, ULU BERANANG ,71750 LENGGENG",71750,,Others,CENTRAL,CENTRAL,2.855604,101.941971,SPV,360.29,6.8,33060,COMRB17,,,,,,,,
CT3211007888,PASAR MINI AH BOY (700-P553),"NO.7 TAMAN BROGA,, 71750 LENGGENG , NSDK",71750,,Others,CENTRAL,CENTRAL,2.935752392,101.9132233,SPV,1908.23,7.8,33060,COMRB17,,,,,,,,
