rep_id,assigned_day,day_visit_order,store_name,category,size_tier,score,visits_per_month,annual_visits,visit_duration_min,coverage_status,exclusion_reason,rating,review_count,phone,opening_hours,address,city,lat,lng,m1_dates,m1_visits,plan_visits
0,,0,STAR GROCER SDN BHD (SAUJANA PERDANA),nan,Large,33,4.0,0,40,covered,Portfolio store — not assigned to a scraped route,3.5,48,,Monday: 8:30 AM – 10:30 PM | Tuesday: 8:30 AM – 10:30 PM | Wednesday: 8:30 AM – 10:30 PM | Thursday: 8:30 AM – 10:30 PM | Friday: 8:30 AM – 10:30 PM | Saturday: 8:30 AM – 10:30 PM | Sunday: 8:30 AM – 10:30 PM,,,,,,0,0
0,,0,MEDICAL N FOOD STORE,spv,Large,32,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,3.5,41,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,"4  JLN SG 1/5, SRI GOMBAK  BATU CAVES",68100 SELANGOR,3.2266733,101.63626,,0,0
0,,0,KEDAI U&R SENG SOON SDN BHD,spv,Large,43,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,3.9,896,03-4045 6993,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: 8:30 AM – 10:00 PM,"1068  JLN SENTUL, 51200 KUALA LUMPUR",,3.1943667,101.6906967,,0,0
0,,0,SALMA STORE - TMN MELEWAR,spv,Large,32,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,4.0,22,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,"31  JALAN BATU GELIGA 3, TAMAN MELEWAR  BATU CAVES",68100 KUALA LUMPUR,3.220815,101.6999983,,0,0
0,,0,CASH,cash,Large,8,2.0,0,17,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,-,,,,,0,0
0,,0,SYARIKAT CHIN NAM HUAT,whs,Large,38,3.0,0,33,covered,Portfolio store — not assigned to a scraped route,4.8,51,016-351 1107,Monday: 6:30 AM – 10:00 PM | Tuesday: 6:30 AM – 10:00 PM | Wednesday: 6:30 AM – 10:00 PM | Thursday: 6:30 AM – 10:00 PM | Friday: 6:30 AM – 10:00 PM | Saturday: 6:30 AM – 10:00 PM | Sunday: 6:30 AM – 10:00 PM,"1 JLN GJ2 BATU 5 1/2, TAMAN GOMBAK JAYA",53100 SELANGOR DARUL EHSAN.,3.2174417,101.7126683,,0,0
0,,0,GOLD MARRY SDN BHD,whs,Medium,29,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,5.0,1,011-1111 1079,"Monday: 7:30 AM – 11:45 PM | Tuesday: 7:00 AM – 11:55 PM | Wednesday: 7:30 AM – 11:45 PM | Thursday: 7:30 AM – 11:45 PM | Friday: 7:30 AM – 12:45 PM, 2:45 – 11:55 PM | Saturday: 7:30 AM – 11:45 PM | Sunday: 7:03 AM – 11:56 PM","NO.1-10 JALAN 1/3A, KM 12 JALAN IPOH",KUALA LUMPUR,3.2337252,101.6706535,,0,0
0,,0,MU FOOD TRADING,whs,Small,7,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO.39 JLN JEJARUM 3A, BUKIT BERUNTUNG",RAWANG SEL.,3.4073967,101.5580383,,0,0
0,,0,SIN SHING GUAN ENTERPRISE SDN BHD,whs,Medium,8,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,0.0,0,03-6187 6230,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,"7  JALAN TAGO 8  TAMAN PERINDUSTRIAN, TAGO  52200 KUALA LUMPUR",,,,,0,0
0,,0,AVELON HEALTHCARE SDN BHD,oth,Small,7,1.0,0,14,covered,Portfolio store — not assigned to a scraped route,0.0,0,03-6272 1151,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,"NO.33-1,, JALAN SRI BINTANG 2,, TAMAN SRI BINTANG,",Kepong,3.1880857,101.6420671,,0,0
0,,0,KIT SENG SNACK FOOD TRADING,whs,Small,7,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO 39 & 41 JLN YEW, OFF JLN PUDU",KUALA LUMPUR,3.1333171,101.7141878,,0,0
0,,0,NCM FOOD SDN BHD,whs,Medium,20,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,1.8,5,016-330 8370,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,"NO 9 JALAN 8/32, TAMAN JINJANG BARU",OFF BATU 6 JALAN KEPONG K.L,3.2077293,101.6580822,,0,0
0,,0,SOON CHEONG MARINE PRODUCTS SB (D'SARA),spv,Small,7,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO 11 & 12 JLN TEMBAGA SD 5/2E, BANDAR SRI DAMANASARA",KUALA LUMPUR,3.2004402,101.6180182,,0,0
0,,0,V MART (KELANA MAHKOTA),spv,Medium,4,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO 2 JALAN SS 7/19, KELANA JAYA CONDO",KELANA JAYA,3.1027169,101.5924274,,0,0
0,,0,PASAR RAYA ANGGERIK,spv,Large,15,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,2.0,2,,,NO:38 & 40,,3.049213,101.5341751,,0,0
0,,0,BUKIT TINGGI PRIMAX ENTERPRISE(PETRONAS),pms,Large,4,2.0,0,29,covered,Portfolio store — not assigned to a scraped route,0.0,0,012-679 0649,,LOT 7725,,3.007405,101.439659,,0,0
0,,0,BAN FATT THONG,whs,Small,7,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,016-234 2307,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,NO.23,,3.0515612,101.4474967,,0,0
0,,0,CT ABLE TRADING SDN BHD,whs,Medium,31,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,4.3,7,03-3343 6792,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,NO:192E,,3.0706762,101.4419452,,0,0
0,,0,CASH SALES (SALES EXECUTIVE 4),cash,Large,8,2.0,0,17,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,KLANG,,,,,0,0
0,,0,CASH SALES,cash,Large,8,2.0,0,17,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,KLANG,,,,,0,0
0,,0,KK SUPERMART & SUPERSTORE SDN. BHD.,minika,Large,37,5.0,0,44,covered,Portfolio store — not assigned to a scraped route,1.5,8,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,LOT 3720,,,,,0,0
0,,0,L .K .TEE ENTERPRISE SDN BHD.,whs,Medium,26,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,3.7,3,012-283 9844,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,NO:33,,3.0049956,101.4515649,,0,0
0,,0,M.I.A.K TRADING SDN. BHD.,whs,Small,7,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:24, JALAN ANGKLUNG 33/20,, SHAH ALAM TECHNOLOGY PARK,, SELANGOR.","SHAH ALAM, SELANGOR.",3.0196282,101.5477553,,0,0
0,,0,WIRO MARKETING SDN. BHD.,whs,Large,41,3.0,0,33,covered,Portfolio store — not assigned to a scraped route,3.6,878,03-5121 5577,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,NO:41,,3.0230414,101.5443871,,0,0
0,,0,YAM MENG KEONG MART SDN. BHD.,spv,Large,8,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:7&9, LORONG SUNGAI DUA BESAR 1,, BATU 5 1/2,","KAPAR, KLANG,",3.088715,101.394699,,0,0
0,,0,YEE ONE TRADING SDN. BHD.,spv,Large,43,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,3.9,1042,03-8319 3189,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:00 AM – 9:30 PM,"NO:G4&G5&G6, JALAN PUTRA PERDANA 5E,, TAMAN PUTRA PERDANA,","PUCHONG, ",2.9428903,101.6147428,,0,0
0,,0,YANG MA ENTERPRISE,spv,Small,8,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"KIN -G-20, CLUBHOUSE THE MULIA, RESIDENCES, JALAN MULIA 1,","PERSIARAN SEPANG, CYBER 10,",3.0926875,101.3906385,,0,0
0,,0,FARMASI ZULI SDN. BHD.,oth,Medium,31,1.0,0,20,covered,Portfolio store — not assigned to a scraped route,3.8,14,016-210 5457,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,NO:210,,3.0436948,101.4267256,,0,0
0,,0,KEDAI RUNCIT ZURINAH (MERU),spv,Small,36,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,4.1,58,03-3392 8214,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,NO:71,,3.1183948,101.4390219,,0,0
0,,0,KEDAI RUNCIT ZURINAH (3),spv,Medium,29,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,3.1,20,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,"NO:41G  JALAN SETIA INDAH, XU B/X  JALAN SETIA ALAM",40170 SHAH ALAM,3.098905,101.4617,,0,0
0,,0,KEDAI RUNCIT ZURINA,spv,Small,36,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,4.1,58,03-3392 8214,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,LOT 2400,,3.1195909,101.446814,,0,0
0,,0,PASARAYA ZAHIR,spv,Medium,30,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,5.0,1,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,"NO 16 LORONG TERATAI 2/12, BANDAR BARU",45000 KUALA SELANGOR,3.3228114,101.2612245,,0,0
0,,0,ZETCOM LAND SDN. BHD.,spv,Large,35,2.0,0,24,covered,Portfolio store — not assigned to a scraped route,4.0,46,03-3149 1236,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,KM 62,,2.8343172,101.598008,,0,0
0,,0,ZHT TRADING,cmh,Small,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:8, JALAN SB INDAH 1,, TAMAN SUNGAI BESI INDAH,","SERI KEMBANGAN,",3.0282641,101.7224564,,0,0
0,,0,ZARIF MINI MART,spv,Small,8,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"G-11, MENARA U, NO:2,, JALAN BOLING PADANG 13/02, SEKSYEN 13,","SHAH ALAM,",3.0760631,101.5513458,,0,0
0,,0,ZOOMMATO OFFICE SUPPLIES,whs,Medium,8,2.0,0,28,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:22, JALAN WAWASAN 3/4,, PUSAT BANDAR PUCHONG,","PUCHONG,",3.0353139,101.6222944,,0,0
0,,0,SEAWEED NHD ENTERPRISE,spv,Small,8,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:16, JALAN MERPATI 10,, BANDAR PUCHONG JAYA,",,3.0926906,101.3906519,,0,0
0,,0,PASARAYA AIK SING,lpv,Small,8,1.0,0,37,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:7G-9G-11G-11AG MEDAN BUKIT INDAH, TAMAN BUKIT INDAH",AMPANG,3.1535912,101.7742648,,0,0
0,,0,XIN ZHUAN HIN TRADING SDN BHD,whs,Large,8,3.0,0,33,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"NO:48, JALAN MAS JAYA 2,, KAWASAN PERUSAHAAN MAS JAYA,","CHERAS,",3.07145,101.777405,,0,0
0,,0,PASARAYA ALAM JAYA S/B,lpv,Small,14,1.0,0,37,covered,Portfolio store — not assigned to a scraped route,1.0,1,03-9080 7550,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,"NO.64-70 JALAN ALAM JAYA 15, TAMAN ALAM JAYA B 8 1/2 CHERAS",43200 KAJANG  SELANGOR,3.0805655,101.764821,,0,0
0,,0,ZHONG CHENG HERB & FOOD,cmh,Small,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"G31-33 JALAN SP2 TAMAN SEGAR PERDANA, 43200 CHERAS SELANGOR",,3.0918181,101.7617583,,0,0
0,,0,YOUNG GREEN HEALTHY MART SDN BHD,cmh,Small,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,014-627 8116,Monday: 10:30 AM – 12:00 AM | Tuesday: 10:30 AM – 12:00 AM | Wednesday: 10:30 AM – 12:00 AM | Thursday: 10:30 AM – 12:00 AM | Friday: 10:30 AM – 12:00 AM | Saturday: 10:30 AM – 12:00 AM | Sunday: 10:30 AM – 12:00 AM,"NO.215 JALAN SARJANA, TAMAN CONNAUGHT",56000 CHERAS  KUALA LUMPUR,3.082287,101.734192,,0,0
0,,0,CHOP HOE GUAN,spv,Medium,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,"Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 2:11 – 6:11 PM, 6:12 PM – 12:00 AM | Saturday: Open 24 hours | Sunday: Open 24 hours","NO.32BATU 18, HULU LANGAT",43100 KAJANG SELANGOR,3.1651916,101.8479,,0,0
0,,0,SYKT PERNIAGAAN SOON HUAT,spv,Medium,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,"Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 2:11 – 6:11 PM, 6:12 PM – 12:00 AM | Saturday: Open 24 hours | Sunday: Open 24 hours","NO.33 BATU 18 KUALA HUI, PEKAN HULU LANGAT",43100 KAJANG  SELANGOR,3.164927,101.847917,,0,0
0,,0,ZAI ENTERPRISE,spv,Small,8,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,0.0,0,,"Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 2:11 – 6:11 PM, 6:12 PM – 12:00 AM | Saturday: Open 24 hours | Sunday: Open 24 hours","NO 28 PEKAN BATU 18, 43100 HULU LANGAT",SELANGOR DARUL EHSAN,3.1653245,101.8480921,,0,0
0,,0,JUMMA MINI MART,spv,Medium,14,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,1.0,1,03-9080 7550,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,"NO.3 JALAN ORKID 4, TAMAN ORKID",43200 CHERAS  SELANGOR,3.0775099,101.766167,,0,0
0,,0,V MART (SHAMELIN),spv,Medium,25,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,2.3,16,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,"NO.107-1  JALAN 1/91, TAMAN SHAMELIN PERKASA",CHERAS 56100 KUALA LUMPUR,3.127563,101.736252,,0,0
0,,0,HAVVA MINI MART (SHAMELIN STAR ),spv,Medium,8,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,0.0,0,,,"G-18 SHAMELIN STAR RESIDANCE, TAMAN SHAMELIN PREKASA",56100 CHERAS KUALA LUMPUR,3.125615,101.735615,,0,0
0,,0,PASARAYA CHOP LEE KWAN (DP) SDN. BHD.,lpv,Small,33,1.0,0,37,covered,Portfolio store — not assigned to a scraped route,4.2,19,016-336 5446,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,"NO.11-15 JALAN DAMAI PERDANA 1/8C, BANDAR DAMAI PERDANA",56000 CHERAS  KUALA LUMPUR,3.046813,101.7406804,,0,0
0,,0,WNF ONE ENTERPRISE,spv,Small,30,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,5.0,1,017-211 3176,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,"A-G-20 NO.6 JLN SRI PERMAISURI 1, BANDAR PERMAISURI",K.L 56000 W.PERSEKUTUAN,3.0981475,101.7103986,,0,0
0,,0,HOCK KWON SDN BHD,spv,Medium,28,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,3.2,12,03-9133 9866,Monday: 10:00 AM – 6:30 PM | Tuesday: 10:00 AM – 6:30 PM | Wednesday: 10:00 AM – 6:30 PM | Thursday: 10:00 AM – 6:30 PM | Friday: 10:00 AM – 6:30 PM | Saturday: 10:00 AM – 6:30 PM | Sunday: 10:00 AM – 2:00 PM,"NO.16 JALAN 1/95, TAMAN CHERAS",56100 KUALA LUMPUR,3.100731,101.742522,,0,0
0,,0,MAHA MINI MARKET,spv,Medium,28,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,3.2,15,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,"NO.16 JALAN PERDANA 2/3A, PANDAN PERDANA",53300 KUALA LUMPUR,3.116019,101.739728,,0,0
0,,0,WENG SOON MINI MART,spv,Small,21,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,3.0,1,014-636 1400,Monday: 8:00 AM – 8:30 PM | Tuesday: 8:00 AM – 8:30 PM | Wednesday: 8:00 AM – 8:30 PM | Thursday: 8:00 AM – 8:30 PM | Friday: 8:00 AM – 8:30 PM | Saturday: 8:00 AM – 8:30 PM | Sunday: 8:00 AM – 8:30 PM,"NO 51 JALAN BUNGA, TANJUNG 18 TAMAN RAYA",56100 KUALA LUMPUR,3.1152453,101.7614034,,0,0
0,,0,KEDAI UBAT & PASAR MINI KWONG FATT,spv,Small,43,1.0,0,18,covered,Portfolio store — not assigned to a scraped route,4.3,533,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,"NO.71 JALAN 2, TAMAN LESEN",56000 CHERAS KUALA LUMPUR,3.0758851,101.7434356,,0,0
0,,0,CONTINENTAL FROZEN PLT,spv,Medium,14,1.0,0,19,covered,Portfolio store — not assigned to a scraped route,1.0,1,03-9080 7550,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,"NO.21 GROUND JALAN EMAS, TAMAN EMAS 43200 BATU 9 CHERAS",KAJANG  SELANGOR MALAYSIA,3.0789405,101.7637755,,0,0
